"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"description_short";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.discussions_open";"metric.reuses";"metric.reuses_by_months";"metric.dataservices";"metric.followers";"metric.followers_by_months";"metric.views";"metric.resources_downloads"
"54748d26c751df0555c2acbd";"Thésaurus de la désignation des objets mobiliers";"thesaurus-de-la-designation-des-objets-mobiliers";"";"https://www.data.gouv.fr/datasets/thesaurus-de-la-designation-des-objets-mobiliers";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Le Thésaurus de la désignation des objets mobiliers constitue la réédition, revue et complétée, de l'outil élaboré par l’Inventaire général des monuments et richesses artistiques de la France et édité en 2001 par les éditions du patrimoine, dans la collection Documents & méthodes. Treize ans plus tard, il a paru nécessaire de reprendre l'ouvrage pour, d'une part, introduire les concepts que les nouveaux domaines de recherche ont fait émerger, et d'autre part, en faire un véritable outil documentaire numérique.";"";"punctual";"Licence Ouverte / Open Licence";"";"";"poi";"France";"False";"2014-11-25T15:07:34.865000";"2025-10-23T09:58:47.217000";"culture,inventaire,ministeredelaculture,objets-mobiliers,thesaurus,vocabulaire";"False";"1";"1";"rdf";"";"";"";"";"";"0.89";"0";"0";"1";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"1";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"4582";"344"
"549946f4c751df6a78048060";"Liste des films en première exclusivité";"liste-des-films-en-premiere-exclusivite";"";"https://www.data.gouv.fr/datasets/liste-des-films-en-premiere-exclusivite";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"- Liste des films en première exclusivité depuis 1996 - Statistiques sur les films en première exclusivité";"";"annual";"Licence Ouverte / Open Licence";"";"";"country";"France";"False";"2014-12-23T11:41:56.520000";"2025-10-23T09:58:48.414000";"cinema,culture,distribution,films,ministeredelaculture";"False";"2";"2";"xlsx";"";"";"";"";"";"0.67";"1";"1";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"4514";"1491"
"5550cfd9c751df388e190c78";"Nuit des Musées : programme national de la 11ème édition  le 16 mai 2015";"nuit-des-musees-programme-national-de-la-11eme-edition-le-16-mai-2015";"";"https://www.data.gouv.fr/datasets/nuit-des-musees-programme-national-de-la-11eme-edition-le-16-mai-2015";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Pour sa 11ème édition, la Nuit européenne des musées propose cette année l’ouverture gratuite de plus de 1300 musées en France, et près de 3400 en Europe. Liste des données : Nom du lieu, Adresse, Pays, Région, Latitude, Longitude, téléphone, site internet, Courriel, Facebook, Twitter, Autres réseaux sociaux, Accès, Accès handicapés, Label Tourisme, Thèmes, Titre de l'animation, Type de visite ou d'animation, Dates, Horaires, Conditions d'accès, Accessibilité handicapés, Thème de la visite. ";"";"annual";"Licence Ouverte / Open Licence";"";"";"fr:commune";"France";"False";"2015-05-11T17:50:49.654000";"2025-10-23T09:58:49.863000";"culture,evenement,ministeredelaculture,musees,nuit-des-musees";"False";"2";"2";"xml,csv";"";"";"";"";"";"0.78";"0";"0";"2";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"3116";"339"
"565db6f2c751df2d32aad370";"Aides à la presse";"aides-a-la-presse-1";"";"https://www.data.gouv.fr/datasets/aides-a-la-presse-1";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"**Cette page présente une compilation des ressources sur les aides à la presse mises à disposition par le ministère de la Culture.** La presse apporte une contribution essentielle à l’information des citoyens et à la diffusion des courants de pensées et d’opinions. Elle permet une mise en perspective des événements, une confrontation des analyses et aboutit ainsi à la construction d’une véritable conscience culturelle et politique. C’est la raison pour laquelle l’État s’attache, de longue date, à soutenir le secteur. Il est intervenu d’abord de manière indirecte par des tarifs postaux préférentiels, institués dès 1796 durant le Directoire, mais aussi par des mesures fiscales au début du XXème siècle, au premier rang desquelles un taux réduit de taxe sur la valeur ajoutée (TVA).  Les difficultés économiques croissantes de la presse quotidienne ont justifié à partir des années 1970 la création d’aides directes gérées par le ministère de la Culture et ciblées sur les publications concourant au pluralisme des idées, c’est-à-dire celles qualifiées d’information politique et générale (IPG). Cette notion implique de traiter une diversité de sujets, sans en privilégier un en particulier. En d’autres termes, l’information politique et générale couvre en principe tout le champ de l’actualité, qu’elle soit politique, économique, sociale, scientifique, culturelle, sportive, ou relative à d’autres thèmes divers, pour autant que les informations et les commentaires ainsi apportés tendent à éclairer le jugement des citoyens. Les aides directes ont d’abord bénéficié aux quotidiens nationaux dont le modèle économique et les choix éditoriaux ne permettaient pas d’assurer des recettes de publicité suffisantes. Elles ont progressivement été élargies aux quotidiens locaux dotés de faibles ressources puis aux autres publications nationales (magazines) et locales. Récemment, ce sont les services de presse tout en ligne et les titres en outre-mer qui ont été ajoutés à la liste des publications aidées.    Ces aides au fonctionnement ont été complétées ensuite par des aides visant à réduire l’impact des coûts du transport dans le prix de vente de la presse et à soutenir la modernisation, la transition numérique ou l’innovation du secteur.  Le système des aides à la presse s’est donc construit au fil de l’eau, avec le souci constant de préserver le pluralisme, assurer le dynamisme du paysage médiatique français et permettre aux titres de presse de s’adapter à la transformation des usages des lecteurs.    o   Ce soutien au pluralisme et à une information de qualité, aussi bien dans la presse imprimée qu’en ligne, est d’autant plus important dans le contexte actuel de baisse constante des ventes et de défiance envers les médias. Le tirage annuel de la presse quotidienne nationale a en effet baissé de - 64 % entre 2000 et 2021, les recettes de ventes au numéro de l’ensemble de la presse payante ont diminué de – 53 % en vingt ans. Les titres de presse doivent de plus faire face à de nouveaux défis tels que la diminution des revenus publicitaires (- 63 % en vingt ans) accrue par la concurrence des plateformes (GAFAM), la modification des usages et la baisse tendancielle de la lecture.    Détail des aides 2023 Dans ce contexte, le ministère de la Culture a attribué en 2023 un total d’aides directes de 204,7 M€ dont 22,7 M€ au titre des six aides au pluralisme, 133 M€ pour les aides au transport et à la diffusion, 19,1 M€ pour les aides à l’investissement en faveur de la modernisation. De plus, 30 M€ ont été versés dans le cadre d’une aide exceptionnelle visant à compenser la hausse des coûts de production (« aide papier »). Ces aides sont encadrées par des textes réglementaires publiés au Journal officiel. Elles reposent sur des critères objectifs et transparents qui sont les garants de la neutralité et de l’impartialité des décisions d’octroi.     1- Les aides au pluralisme   o   En 2023, le ministère de la Culture a versé 22,7 M€ à 374 titres dans le cadre des aides au pluralisme. Ces aides visent à garantir la diversité des médias, essentielle à un paysage médiatique libre et indépendant, constitué d’opinions et d’idées diverses. La préservation du pluralisme des médias répond à une exigence constitutionnelle. Les aides au pluralisme ont notamment pour but de compléter les ressources des titres de presse qui ne disposent pas de recettes publicitaires suffisantes de sorte que la pression des marchés publicitaires ne détermine pas les idées qui auront vocation à s’exprimer dans le débat public. Parmi elles figurent :   -         l’aide aux quotidiens nationaux d’information politique et générale à faibles ressources publicitaires, qui, en 2023, a soutenu 7 quotidiens nationaux, par exemple La Croix, L’Humanité ou Libération, pour un montant de 10,4 M€ ;   -         l’aide aux publications nationales d'information politique et générale à faibles ressources publicitaires (PFRP) qui cible la presse magazine (Politis, Pèlerin, Causette par exemple) et a permis de soutenir 55 titres pour 4 M€ ;   -       l’aide aux quotidiens régionaux, départementaux et locaux d’information politique et générale à faibles ressources de petites annonces, qui a permis de soutenir 12 bénéficiaires parmi lesquels Presse Océan, la Dordogne Libre, ou bien encore La République des Pyrénées pour un montant global de 1,4 M€ ;   -         l’aide au pluralisme de la presse périodique, régionale et locale (PPR) a été versée à 232 titres, en grande majorité de presse hebdomadaire régionale (Le Courrier Cauchois, La Manche Libre, L’Echo du Berry par exemple) pour 1,47 M€.   -          l’année 2023 marque la troisième année d’existence de l’aide au pluralisme des titres ultramarins dotée de 2 M€ et créée afin de tenir compte du contexte et des difficultés spécifiques rencontrées par les éditeurs de presse en outre-mer. 10 publications ont ainsi été soutenues telles France Antilles en Martinique et Guadeloupe ou bien encore le journal Le Pélican à Saint-Martin.    -          depuis 2022, afin de promouvoir la neutralité des aides quant au support utilisé, les aides du ministère se sont ouvertes aux nouveaux formats avec la création d’une aide dédiée aux services de presse tout en ligne pour compléter les mécanismes traditionnels d’aide aux titres imprimés, attribuées à 58 titres pour un montant total de 4 M€. Les sites d’information Contexte, Africaintelligence, le Huffington Post, Blast-info, par exemple, ont été soutenus au titre de cette nouvelle aide.   Une attention particulière est apportée à la presse régionale et locale ainsi qu’à la diffusion dans l’ensemble des territoires. On peut ajouter aux six aides au pluralisme le fonds de soutien aux médias d’information sociale et de proximité (FSMISP), créé en 2016. Cette aide, qui n’est pas cumulable avec les autres aides au pluralisme, cible les médias de proximité et ne concerne pas seulement la presse écrite mais tous les services d’information diffusés par voie électronique (site internet de presse, infolettre, webtélé, webradio…). Cette aide s’inscrit bien dans l’objectif du pluralisme car les médias de proximité soutenus représentent un vecteur d’information et de cohésion sociale.  131 médias ont été soutenus en 2023, pour un montant de 1,9 million d’euros. La webTV Télédraille, média participatif et citoyen, vecteur de cohésion sociale dans la zone rurale cévenole et lozérienne a ainsi été aidée. De même, certains de ces médias, comme Micro-rebelles dans le bassin minier du Pas-de-Calais, développent l’expression citoyenne et l’information sociale et locale dans des quartiers prioritaires de la politique de la ville (QPV).   2- Les aides au transport et à la diffusion de la presse    Les aides au transport et à la diffusion, d’un montant global de 133 M€ en 2023, permettent de réduire le prix de vente final des publications ainsi que de favoriser la plus large diffusion des titres et donc des courants de pensée et d’opinion qu’ils véhiculent. Fait notable en 2023, la nouvelle aide à l'exemplaire pour les titres de presse postés ou portés a été instituée. Elle vise à inciter à un recours accru au portage de la presse et remplace notamment l’avantage tarifaire postal en tant qu’aide indirecte qui ne figurait pas dans les précédents tableaux des aides. Ce changement conduit à une augmentation sensible du montant global des aides directes ainsi que du nombre de publications figurant dans le tableau des aides à la presse puisque 42 bénéficiaires de l’aide à l’exemplaire posté ne recevaient jusqu’à présent aucune aide directe. A ces « nouveaux entrants » dans le périmètre des aides s’ajoutent les 30 nouveaux bénéficiaires de l’aide à l’exemplaire porté qui remplace l’aide au portage, avec un budget renforcé (32,6 M€ par rapport à 24 M€) Ces aides au transport et à la diffusion assurent le maintien d’un réseau efficace de distribution : l’aide à la distribution de la presse quotidienne nationale d’information politique et générale (27 M€ pour 9 titres) et l’aide à l'exemplaire pour les titres de presse postés (73,3 M€ pour 334 titres) ou portés (32,6 M€ pour 149 titres) permettent ainsi de réduire le coût du transport de la presse pour les lecteurs, qu’ils achètent au numéro ou qu’ils soient abonnés. Ces dispositifs permettent ainsi de sauvegarder le système de distribution et de garantir l’accès quotidien aux journaux sur l’ensemble du territoire. 3- Les aides à l’investissement en faveur de la modernisation   Le soutien de l’État vise également à renforcer la modernisation et l’investissement, à hauteur de 19,1 M€ au sein de la filière.  A travers le fonds stratégique pour le développement de la presse (FSDP), l’État cofinance ainsi des projets qui visent à répondre aux défis de la transition numérique et écologique grâce à l’innovation technique, par exemple en matière de développement de l’intelligence artificielle.  De plus, le soutien de l’État encourage la recherche et le développement ainsi que l’émergence et l’accompagnement de nouveaux acteurs.  Par exemple, la revue L’Iceberg, qui vise à analyser l’actualité environnementale sous un prisme scientifique et apporter des éléments de réflexion sur l’urgence climatique, a bénéficié d’une bourse d’émergence de 50 000€.  Enfin, les aides à la modernisation renforcent également le lien social inhérent à la présence de points de vente de la presse (kiosques, maisons de la presse, etc.) dans l’espace public, alors que leur nombre a diminué de - 30 % en dix ans (fermeture de 8 370 points de vente entre 2010 et 2020). Dans le cadre de l’aide à la modernisation des diffuseurs, 1 053 marchands de presse ont été soutenus financièrement en 2023 pour améliorer leur espace de vente et leur outil informatique.  4- L’aide exceptionnelle visant à compenser la hausse des coûts de production Une aide exceptionnelle de 30 M€ a été instituée en mai 2023 à destination des entreprises de presse affectées par les conséquences économiques et financières de la guerre en Ukraine. Cette aide exceptionnelle vise à compenser en partie l’augmentation importante du coût du papier qui a durement affecté les entreprises de presse, poussant certaines d’entre elles à limiter leur pagination, supprimer des suppléments. Le dispositif mis en place a permis de soutenir 504 publications (204 IPG, 300 non-IPG) correspondant à environ 80% des volumes imprimés en France en 2021 et ainsi d’atténuer les conséquences de l’inflation pour le secteur de la presse. Là encore, cette aide élargit considérablement le périmètre des titres bénéficiaires d’aides directes puisque 307 titres qui en sont bénéficiaires n’avaient aucune aide directe en 2022. 5- Les aides indirectes    Les aides indirectes doivent enfin être mentionnées (84 M€): d’une part, la presse bénéficie d’un taux de TVA dit « super réduit » de 2,1 %, le ministère des finances estimant la dépense fiscale afférente à 60 M€ en 2023 contre 150 M€ en 2022 du fait d’un changement des modalités de calcul, auquel viennent s’ajouter plusieurs dispositifs fiscaux spécifiques, notamment en faveur des diffuseurs de presse, des vendeurs-colporteurs et des porteurs (24 M€). Enfin, la presse, IPG et non IPG, bénéficie de tarifs postaux privilégiés.  Au total, en 2023, ce sont 809 titres qui ont bénéficié d’aides à la presse (446 en 2022, 431 en 2021, 433 en 2020), en très forte augmentation par rapport à 2022 (+363 titres), en raison, d’une part, de la mise en place de l’aide « papier » et, d’autre part, de l’intégration en tant qu’aide directe de la nouvelle aide à l’exemplaire des titres de presse postés, A rebours de l’idée souvent véhiculée d’une presse aidée aux mains de grandes fortunes, ce sont de nombreuses entreprises de taille modeste qui bénéficient d’un soutien décisif des pouvoirs publics pour assurer leur pérennité. L’ensemble de ces aides permet de garantir que la presse française, exemple particulier en Europe par sa richesse et sa diversité, essentielle au bon fonctionnement de la démocratie et maillon important de la vitalité économique du secteur des médias, continue de se développer au bénéfice de l’ensemble de nos concitoyens ";"";"annual";"Licence Ouverte / Open Licence";"";"";"poi";"France";"True";"2015-12-01T16:04:18.896000";"2025-10-23T09:58:51.336000";"aide-a-la-presse,aides-a-la-presse,aides-la-presse-ecrite,culture,ministeredelaculture,presse";"False";"12";"12";"ods,csv,xlsx,lien vers";"";"";"";"";"";"0.89";"2";"2";"1";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"4";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 1, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"17337";"13358"
"5890bf72a3a72974c1f0dc82";"Ressources pédagogiques du portail histoire des arts";"ressources-pedagogiques-du-portail-histoire-des-arts";"";"https://www.data.gouv.fr/datasets/ressources-pedagogiques-du-portail-histoire-des-arts";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Le portail [Histoire des arts](https://histoiredesarts.culture.gouv.fr/) est un site du ministère de la Culture, conçu pour la communauté éducative, les élèves et leurs parents et tous les amateurs d’art.    C’est un moteur de recherche qui donne accès, simplement et gratuitement, à des documents en ligne présentant une œuvre ou un groupe d’œuvres, pour tous les domaines artistiques et culturels : architecture, jardins, cirque, arts décoratifs, arts numériques, arts plastiques, bande dessinée, chanson, cinéma, danse, design, dessin, littérature, mode, musique, peinture, photographie, poésie, sculpture, théâtre, etc.    Ces ressources sont élaborées par les services des publics ou éducatifs des établissements culturels qui conservent, mettent en valeur, diffusent ces dernières. Cette base est mise à jour régulièrement par l'équipe en charge du portail ou par les institutions partenaires elles-mêmes.       Le jeu de données mis à disposition est constitué de l’ensemble des notices documentaires des ressources pédagogiques produites par les établissements culturels partenaires du site et comportent les informations suivantes :   \- Le titre de la ressource   \- La description   \- L’URL de la ressource   \- L’institution productrice   \- Le lien vers le site internet de l’institution   \- La localisation de l’œuvre   \- La liste des mots-clés (tags) associés à cette ressource    [Téléchargez](http://data.culture.fr/entrepot/HDA/export.tgz) le fichier en format .ttl";"";"punctual";"Licence Ouverte / Open Licence";"";"";"";"";"False";"2017-01-31T17:46:42.219000";"2025-10-23T09:58:52.723000";"culture,ministeredelaculture";"False";"4";"4";"json,ttl,csv";"";"";"";"";"";"0.78";"1";"1";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"1";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"3596";"1663"
"5890bf72a3a72974c1f0dc83";"Pratiques culturelles des français - Evolution 1973-2008";"pratiques-culturelles-des-francais-evolution-1973-2008";"";"https://www.data.gouv.fr/datasets/pratiques-culturelles-des-francais-evolution-1973-2008";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Tableaux thématiques comparant les résultats statistiques des cinq enquêtes ""Pratiques culturelles des français"".  **** Ces tableaux sont issus de l'analyse rétrospective des résultats des cinq enquêtes Pratiques culturelles des français : 1973, 1981, 1988, 1997, 2008. [Pour en savoir plus sur les enquêtes](http://www.pratiquesculturelles.culture.gouv.fr/) ""Pratiques culturelles des français"" réalisées par le ministère de la Culture et de la Communication.";"";"punctual";"Licence Ouverte / Open Licence";"";"";"";"";"False";"2017-01-31T17:46:42.609000";"2025-10-23T09:58:54.117000";"culture,ministeredelaculture";"False";"4";"4";"json,csv";"";"";"";"";"";"0.78";"0";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"1";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 1, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"3201";"1696"
"5890bf72a3a72974cbf0dc88";"Liste des établissements de l'enseignement supérieur culture";"liste-des-etablissements-de-lenseignement-superieur-culture";"";"https://www.data.gouv.fr/datasets/liste-des-etablissements-de-lenseignement-superieur-culture";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Liste et localisation des établissements (sièges et sites) de l'enseignement supérieur sous tutelle du ministère de la culture et de la communication (ESC). La géolocalisation de ce jeu de données est effectuée à partir de l'adresse postale, et à défaut, du code postal.";"";"punctual";"Licence Ouverte / Open Licence";"";"";"";"";"False";"2017-01-31T17:46:42.514000";"2025-10-23T09:58:55.469000";"culture,ministeredelaculture";"False";"8";"8";"shp,json,csv";"";"";"";"";"";"0.67";"0";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"1";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"3071";"2065"
"5890bf76a3a72974cbf0dc8f";"Institutions culturelles productrices de ressources pédagogiques en ligne";"institutions-culturelles-productrices-de-ressources-pedagogiques-en-ligne";"";"https://www.data.gouv.fr/datasets/institutions-culturelles-productrices-de-ressources-pedagogiques-en-ligne";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Liste et localisation des institutions culturelles française produisant des ressources pédagogiques en ligne et partenaires du site Histoire des arts.   La géolocalisation de ce jeu de données est effectuée à partir de l'adresse postale, et à défaut, du code postal. [Consultez le portail Histoire des arts ](http://www.histoiredesarts.culture.fr/)";"";"punctual";"Licence Ouverte / Open Licence";"";"";"";"";"False";"2017-01-31T17:46:46.323000";"2025-10-23T09:59:03.828000";"culture,ministeredelaculture";"False";"8";"8";"shp,json,csv";"";"";"";"";"";"0.67";"0";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"2298";"2334"
"5890bf78a3a72974cbf0dc94";"Fonds stratégique pour le développement de la presse (FSDP)";"fonds-strategique-pour-le-developpement-de-la-presse-fsdp-1";"";"https://www.data.gouv.fr/datasets/fonds-strategique-pour-le-developpement-de-la-presse-fsdp-1";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Liste des titres de presse bénéficiant du FSDP. Le fonds stratégique pour le développement de la presse (FSDP) bénéficie aux entreprises établies en France ou dans l’un des États membres de l’Union européenne ou parties à l’Espace économique européen, dont les projets se rapportent à une publication imprimée, à une agence de presse ou à un service de presse en ligne. Le fonds comportait jusqu’en 2013 trois sections : une première section consacrée aux projets de modernisation et de mutation industrielles ; une deuxième section consacrée aux investissements des services de presse en ligne ; une troisième section consacrée au développement du lectorat de la presse. Le décret n° 2014-659 a unifié le FSDP et mis fin au système de bonifications qui existait en 2013. Il n’y a donc plus qu’une seule série de données annuelles depuis 2014. Les dispositifs du FSDP ont été réformés par le décret n° 2016-1161 du 26 août 2016.";"";"annual";"Licence Ouverte / Open Licence";"";"";"";"";"False";"2017-01-31T17:46:48.250000";"2025-10-23T09:59:10.511000";"aide,culture,ministeredelaculture,presse";"False";"5";"3";"docx,vnd.openxmlformats-officedocument.wordprocessingml.document,json,xlsx,csv";"";"";"";"";"";"0.67";"0";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"2";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"8061";"2065"
"5890bf79a3a72974c1f0dc91";"Recensement des circulaires de tri et de sélection des archives publiques";"recensement-des-circulaires-de-tri-et-de-selection-des-archives-publiques";"";"https://www.data.gouv.fr/datasets/recensement-des-circulaires-de-tri-et-de-selection-des-archives-publiques";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Ensemble des textes régissant la conservation et la destruction des documents d'archives et données produites par les administrations.";"Ensemble des textes régissant la conservation et la destruction des documents d'archives et données produites par les administrations.";"annual";"Licence Ouverte / Open Licence";"";"";"other";"";"False";"2017-01-31T17:46:49.438000";"2026-01-20T12:25:32.213000";"culture,ministeredelaculture";"False";"3";"3";"odt,csv";"";"";"";"";"";"0.78";"0";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"1";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"2478";"1838"
"5890bf79a3a72974cbf0dc96";"Images du Palais-Royal ";"images-du-palais-royal-1";"";"https://www.data.gouv.fr/datasets/images-du-palais-royal-1";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Images et notices texte concernant le Palais-Royal (Paris 01).  La série est issue de la base Mémoire. [En savoir plus sur la Médiathèque de l'architecture et du Patrimoine...](http://www.mediatheque-patrimoine.culture.gouv.fr/)";"";"punctual";"Licence Ouverte / Open Licence";"";"";"";"";"False";"2017-01-31T17:46:49.390000";"2025-10-23T09:59:13.162000";"culture,ministeredelaculture";"False";"4";"4";"json,csv";"";"";"";"";"";"0.78";"0";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"2479";"1352"
"591c039988ee3851bec4cbf0";"Nuit des musées 2017";"nuit-des-musees-2017-1";"";"https://www.data.gouv.fr/datasets/nuit-des-musees-2017-1";"Ministère de la Culture";"534fff91a3a7292c64a77f73";"";"";"Programme de la 13ème édition de la Nuit des musées du samedi 20 mai 2017. [Pour en savoir plus](http://nuitdesmusees.culturecommunication.gouv.fr/)";"";"continuous";"Licence Ouverte / Open Licence";"";"";"";"";"False";"2017-05-17T10:02:33.843000";"2025-10-23T09:59:16.941000";"culture,ministeredelaculture,musee,nuit,nuit-des-musees";"False";"1";"1";"json";"";"";"";"";"";"0.44";"0";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"0";"0";"{'2024-08': 0, '2024-09': 0, '2024-10': 0, '2024-11': 0, '2024-12': 0, '2025-01': 0, '2025-02': 0, '2025-03': 0, '2025-04': 0, '2025-05': 0, '2025-06': 0, '2025-07': 0, '2025-08': 0}";"2573";"336"
